Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
53614,2019,1,2,0,897.0,1112.0,-13.3,-18.1,0.0,1.02888
53614,2019,1,2,0,850.0,1524.0,-8.5,-22.5,30.0,1.02888
53614,2019,1,2,0,700.0,3051.0,-6.7,-23.7,225.0,5.1444
53614,2019,1,2,0,500.0,5580.0,-25.7,-41.7,270.0,13.8899
53614,2019,1,2,0,400.0,7160.0,-37.9,-46.9,275.0,22.1209
53614,2019,1,2,0,300.0,9070.0,-52.7,-60.7,270.0,27.7798
53614,2019,1,2,0,269.0,9770.0,-55.7,-63.7,265.0,31.8953
53614,2019,1,2,0,250.0,10240.0,-52.7,-61.7,265.0,37.0397
53614,2019,1,2,0,200.0,11690.0,-51.1,-62.1,265.0,38.0686
53614,2019,1,2,0,150.0,13540.0,-54.7,-66.7,265.0,41.1552
53614,2019,1,2,0,121.0,14901.0,-59.7,-70.7,270.0,37.0397
53614,2019,1,2,0,100.0,16090.0,-61.1,,275.0,29.8375
53614,2019,1,2,0,70.0,18290.0,-62.7,,275.0,24.1787
53614,2019,1,2,0,50.0,20350.0,-64.1,,265.0,22.1209
53614,2019,1,2,0,30.0,23500.0,-60.7,,280.0,16.9765
53614,2019,1,2,0,20.0,26040.0,-55.1,,265.0,15.9476
53614,2019,1,2,0,10.0,30490.0,-51.3,,,
