Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
56029,2019,1,2,0,650.0,3682.0,-18.1,-21.4,0.0,0.0
56029,2019,1,2,0,500.0,5700.0,-20.5,-36.5,275.0,15.9476
56029,2019,1,2,0,400.0,7320.0,-33.5,-51.5,290.0,23.1498
56029,2019,1,2,0,312.0,9018.0,-44.7,-61.7,290.0,36.0108
56029,2019,1,2,0,300.0,9280.0,-43.3,-60.3,280.0,39.0974
56029,2019,1,2,0,250.0,10510.0,-44.5,-61.5,265.0,52.9873
56029,2019,1,2,0,240.0,10781.0,-45.5,-62.3,265.0,55.0451
56029,2019,1,2,0,200.0,11990.0,-50.1,-66.1,265.0,50.9296
56029,2019,1,2,0,150.0,13830.0,-59.7,-74.7,270.0,49.9007
56029,2019,1,2,0,107.0,15895.0,-68.7,,260.0,46.814
56029,2019,1,2,0,100.0,16300.0,-68.3,,265.0,44.7563
56029,2019,1,2,0,70.0,18450.0,-67.3,,275.0,23.1498
56029,2019,1,2,0,50.0,20500.0,-65.9,,270.0,20.0632
56029,2019,1,2,0,30.0,23580.0,-67.1,,235.0,8.23104
