Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
54292,2019,1,2,0,999.0,178.0,-12.1,-26.1,295.0,5.1444
54292,2019,1,2,0,925.0,836.0,-15.7,-27.7,275.0,12.861
54292,2019,1,2,0,850.0,1470.0,-17.9,-29.9,300.0,18.0054
54292,2019,1,2,0,700.0,2913.0,-21.7,-26.5,310.0,19.0343
54292,2019,1,2,0,500.0,5340.0,-33.7,-41.7,295.0,20.0632
54292,2019,1,2,0,400.0,6870.0,-44.1,-57.1,300.0,24.1787
54292,2019,1,2,0,313.0,8478.0,-54.5,-66.5,295.0,19.0343
54292,2019,1,2,0,300.0,8750.0,-53.5,-65.5,290.0,18.0054
54292,2019,1,2,0,250.0,9910.0,-54.7,-67.7,285.0,26.2364
54292,2019,1,2,0,200.0,11360.0,-50.1,-64.1,280.0,36.0108
54292,2019,1,2,0,192.0,11624.0,-50.4,-64.5,280.0,37.0397
54292,2019,1,2,0,150.0,13220.0,-52.3,-67.3,280.0,32.9242
54292,2019,1,2,0,118.0,14752.0,-58.1,-73.1,280.0,34.9819
54292,2019,1,2,0,100.0,15800.0,-55.7,-70.7,275.0,34.9819
54292,2019,1,2,0,70.0,18050.0,-57.5,-72.5,275.0,37.0397
54292,2019,1,2,0,50.0,20200.0,-50.5,-66.5,285.0,18.0054
54292,2019,1,2,0,30.0,23470.0,-49.7,-66.7,295.0,9.77436
54292,2019,1,2,0,20.0,26090.0,-53.3,-70.3,245.0,6.17328
