Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
58027,2019,1,1,0,1035.0,42.0,-5.9,-10.9,0.0,0.0
58027,2019,1,1,0,1000.0,317.0,-2.7,-16.7,0.0,1.02888
58027,2019,1,1,0,925.0,929.0,-7.5,-21.5,345.0,5.1444
58027,2019,1,1,0,850.0,1585.0,-8.3,-18.3,350.0,6.17328
58027,2019,1,1,0,700.0,3090.0,-7.7,-48.7,300.0,14.9188
58027,2019,1,1,0,500.0,5650.0,-21.9,-48.9,280.0,32.9242
58027,2019,1,1,0,400.0,7250.0,-34.5,-57.5,270.0,34.9819
58027,2019,1,1,0,300.0,9190.0,-49.9,-69.9,260.0,41.1552
58027,2019,1,1,0,288.0,9456.0,-50.9,-70.9,265.0,43.7274
58027,2019,1,1,0,250.0,10380.0,-47.9,-68.9,260.0,62.7617
58027,2019,1,1,0,200.0,11850.0,-51.7,-72.7,255.0,75.1082
58027,2019,1,1,0,180.0,12520.0,-54.6,-75.2,255.0,78.1949
58027,2019,1,1,0,150.0,13680.0,-59.5,-79.5,260.0,69.9638
58027,2019,1,1,0,105.0,15874.0,-66.1,,265.0,47.8429
58027,2019,1,1,0,100.0,16170.0,-65.3,,265.0,45.7852
58027,2019,1,1,0,70.0,18350.0,-63.3,,265.0,33.953
58027,2019,1,1,0,50.0,20410.0,-65.1,,270.0,25.2076
58027,2019,1,1,0,30.0,23570.0,-58.5,,270.0,11.8321
58027,2019,1,1,0,20.0,26120.0,-57.5,,240.0,7.20216
