Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
57516,2019,1,1,0,969.0,260.0,2.2,0.3,45.0,2.05776
57516,2019,1,1,0,925.0,913.0,0.4,-1.8,45.0,2.05776
57516,2019,1,1,0,850.0,1585.0,-4.1,-5.6,245.0,0.0
57516,2019,1,1,0,700.0,3096.0,-3.1,-4.5,250.0,14.9188
57516,2019,1,1,0,500.0,5700.0,-15.1,-43.1,245.0,24.1787
57516,2019,1,1,0,400.0,7340.0,-29.7,-49.7,260.0,24.1787
57516,2019,1,1,0,300.0,9340.0,-39.1,-58.1,270.0,51.9584
57516,2019,1,1,0,250.0,10580.0,-42.7,-61.7,260.0,56.074
57516,2019,1,1,0,227.0,11224.0,-45.6,-64.6,260.0,60.7039
57516,2019,1,1,0,200.0,12070.0,-49.5,-68.5,260.0,58.1317
57516,2019,1,1,0,150.0,13890.0,-63.3,,255.0,59.1606
57516,2019,1,1,0,120.0,15236.0,-70.7,,265.0,58.1317
57516,2019,1,1,0,100.0,16320.0,-68.9,,265.0,45.7852
57516,2019,1,1,0,70.0,18460.0,-69.7,,270.0,26.2364
57516,2019,1,1,0,50.0,20480.0,-67.1,,275.0,16.9765
57516,2019,1,1,0,30.0,23600.0,-61.3,,280.0,8.74548
57516,2019,1,1,0,20.0,26130.0,-56.5,,275.0,7.20216
57516,2019,1,1,0,10.0,30560.0,-52.7,,285.0,7.20216
