Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
54135,2019,1,1,0,1014.0,180.0,-19.5,-25.5,250.0,2.05776
54135,2019,1,1,0,1000.0,284.0,-15.9,-23.9,285.0,4.11552
54135,2019,1,1,0,925.0,874.0,-14.7,-28.7,335.0,6.17328
54135,2019,1,1,0,850.0,1517.0,-14.1,-29.1,5.0,6.17328
54135,2019,1,1,0,700.0,2969.0,-21.5,-42.5,330.0,6.17328
54135,2019,1,1,0,500.0,5380.0,-36.3,-52.3,295.0,11.8321
54135,2019,1,1,0,400.0,6890.0,-47.7,-61.7,295.0,12.861
54135,2019,1,1,0,312.0,8492.0,-56.3,-69.3,285.0,13.8899
54135,2019,1,1,0,300.0,8740.0,-56.1,-69.1,285.0,14.9188
54135,2019,1,1,0,250.0,9900.0,-54.9,-68.9,275.0,19.0343
54135,2019,1,1,0,200.0,11340.0,-53.9,-67.9,275.0,26.2364
54135,2019,1,1,0,150.0,13190.0,-54.1,-68.1,275.0,32.9242
54135,2019,1,1,0,116.0,14826.0,-55.4,-69.4,270.0,34.9819
54135,2019,1,1,0,100.0,15770.0,-56.1,-70.1,275.0,31.8953
54135,2019,1,1,0,70.0,18020.0,-56.9,-70.9,270.0,29.8375
54135,2019,1,1,0,50.0,20170.0,-55.1,-70.1,275.0,21.092
54135,2019,1,1,0,30.0,23460.0,-52.9,-67.9,255.0,14.9188
54135,2019,1,1,0,20.0,26090.0,-51.9,-67.9,205.0,3.08664
