Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
57127,2019,1,1,0,975.0,509.0,0.0,-3.9,0.0,0.0
57127,2019,1,1,0,956.0,667.0,-1.2,-4.8,115.0,1.02888
57127,2019,1,1,0,925.0,931.0,-3.1,-6.3,70.0,2.05776
57127,2019,1,1,0,884.0,1286.0,-6.0,-8.1,25.0,2.05776
57127,2019,1,1,0,850.0,1594.0,-8.5,-9.7,230.0,1.02888
57127,2019,1,1,0,848.0,1612.0,-8.7,-9.9,215.0,1.02888
57127,2019,1,1,0,825.0,1825.0,-10.5,-11.8,149.0,2.5722
57127,2019,1,1,0,818.0,1890.0,-9.1,-10.4,128.0,3.08664
57127,2019,1,1,0,817.0,1900.0,-9.2,-10.5,125.0,3.08664
57127,2019,1,1,0,784.0,2218.0,-10.8,-12.6,85.0,4.11552
57127,2019,1,1,0,783.0,2227.0,-10.9,-12.7,86.0,4.11552
57127,2019,1,1,0,769.0,2366.0,-11.5,-21.5,97.0,8.23104
57127,2019,1,1,0,761.0,2446.0,-10.9,-38.9,103.0,10.2888
57127,2019,1,1,0,752.0,2538.0,-8.6,-41.7,110.0,12.861
57127,2019,1,1,0,742.0,2642.0,-5.9,-44.9,110.0,12.861
57127,2019,1,1,0,720.0,2878.0,-5.3,-39.3,110.0,12.3466
57127,2019,1,1,0,700.0,3098.0,-6.3,-41.3,110.0,11.8321
57127,2019,1,1,0,677.0,3359.0,-5.9,-40.9,116.0,10.8032
57127,2019,1,1,0,663.0,3522.0,-7.3,-37.5,120.0,9.77436
57127,2019,1,1,0,637.0,3833.0,-10.1,-31.1,142.0,6.17328
57127,2019,1,1,0,634.0,3869.0,-10.1,-32.0,145.0,6.17328
57127,2019,1,1,0,607.0,4205.0,-10.1,-40.5,220.0,6.17328
57127,2019,1,1,0,590.0,4424.0,-10.1,-46.1,225.0,7.7166
57127,2019,1,1,0,531.0,5227.0,-15.2,-39.3,245.0,14.9188
57127,2019,1,1,0,521.0,5372.0,-16.1,-38.1,252.0,14.4043
57127,2019,1,1,0,509.0,5546.0,-17.7,-38.5,260.0,13.8899
57127,2019,1,1,0,500.0,5680.0,-18.9,-38.9,260.0,13.8899
57127,2019,1,1,0,406.0,7186.0,-32.9,-43.9,269.0,16.9765
57127,2019,1,1,0,401.0,7272.0,-33.2,-44.2,270.0,16.9765
57127,2019,1,1,0,400.0,7290.0,-33.3,-44.3,270.0,16.9765
57127,2019,1,1,0,309.0,9040.0,-48.5,-58.7,250.0,23.1498
57127,2019,1,1,0,300.0,9240.0,-50.3,-60.3,250.0,24.1787
57127,2019,1,1,0,277.0,9757.0,-53.3,-63.3,260.0,27.7798
57127,2019,1,1,0,264.0,10068.0,-52.4,-62.8,260.0,31.8953
57127,2019,1,1,0,250.0,10420.0,-51.3,-62.3,260.0,37.0397
57127,2019,1,1,0,245.0,10552.0,-50.5,-62.5,260.0,39.6119
57127,2019,1,1,0,228.0,11019.0,-51.6,-63.9,260.0,48.8718
57127,2019,1,1,0,200.0,11870.0,-53.5,-66.5,260.0,52.9873
57127,2019,1,1,0,178.0,12616.0,-54.5,-67.5,260.0,54.5306
57127,2019,1,1,0,169.0,12945.0,-55.6,-68.7,260.0,55.0451
57127,2019,1,1,0,150.0,13700.0,-58.3,-71.3,260.0,52.9873
57127,2019,1,1,0,122.0,14973.0,-63.6,,265.0,50.9296
57127,2019,1,1,0,107.0,15781.0,-66.9,,270.0,44.7563
57127,2019,1,1,0,100.0,16190.0,-66.5,,270.0,42.1841
57127,2019,1,1,0,89.8,16840.0,-67.1,,268.0,36.5252
57127,2019,1,1,0,83.3,17301.0,-60.7,,266.0,32.9242
57127,2019,1,1,0,78.0,17705.0,-62.7,,265.0,29.8375
57127,2019,1,1,0,70.0,18370.0,-66.1,,265.0,29.8375
57127,2019,1,1,0,69.0,18457.0,-66.9,,265.0,29.8375
57127,2019,1,1,0,61.3,19176.0,-63.7,,267.0,27.2653
57127,2019,1,1,0,55.2,19812.0,-67.7,,269.0,25.2076
57127,2019,1,1,0,50.0,20410.0,-65.5,,270.0,23.1498
57127,2019,1,1,0,46.4,20869.0,-61.9,,270.0,20.5776
57127,2019,1,1,0,42.0,21484.0,-62.4,,270.0,16.9765
57127,2019,1,1,0,33.0,22972.0,-63.4,,295.0,10.8032
57127,2019,1,1,0,32.6,23047.0,-63.5,,294.0,10.8032
57127,2019,1,1,0,30.0,23560.0,-61.7,,285.0,10.8032
57127,2019,1,1,0,25.8,24496.0,-58.9,,268.0,9.77436
57127,2019,1,1,0,20.0,26090.0,-58.1,,240.0,8.23104
57127,2019,1,1,0,18.5,26580.0,-59.1,,244.0,7.7166
57127,2019,1,1,0,14.1,28307.0,-53.5,,260.0,7.20216
57127,2019,1,1,0,14.0,28353.0,-53.5,,260.0,7.20216
57127,2019,1,1,0,10.0,30520.0,-53.3,,220.0,6.17328
57127,2019,1,1,0,9.6,30782.0,-54.1,,206.0,6.17328
57127,2019,1,1,0,9.0,31204.0,-52.0,,185.0,6.17328
57127,2019,1,1,0,7.5,32395.0,-45.9,,,
