Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
56691,2019,1,1,0,782.0,2236.0,-3.3,-3.6,0.0,2.05776
56691,2019,1,1,0,700.0,3122.0,-1.7,-3.3,210.0,14.9188
56691,2019,1,1,0,500.0,5740.0,-13.5,-52.5,250.0,25.2076
56691,2019,1,1,0,400.0,7390.0,-24.3,-60.3,260.0,41.1552
56691,2019,1,1,0,300.0,9450.0,-34.5,-67.5,265.0,61.7328
56691,2019,1,1,0,250.0,10710.0,-39.3,-71.3,255.0,57.1028
56691,2019,1,1,0,200.0,12200.0,-51.3,-79.3,250.0,62.7617
56691,2019,1,1,0,185.0,12693.0,-54.8,,250.0,63.7906
56691,2019,1,1,0,150.0,14020.0,-64.1,,255.0,58.1317
56691,2019,1,1,0,100.0,16420.0,-76.1,,255.0,40.1263
56691,2019,1,1,0,94.9,16720.0,-77.5,,255.0,40.1263
56691,2019,1,1,0,70.0,18490.0,-69.5,,270.0,26.7509
56691,2019,1,1,0,50.0,20490.0,-71.7,,270.0,11.8321
56691,2019,1,1,0,30.0,23570.0,-65.1,,270.0,12.861
56691,2019,1,1,0,20.0,26100.0,-56.9,,270.0,6.17328
56691,2019,1,1,0,10.0,30510.0,-53.3,,245.0,9.77436
