Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
52836,2019,1,1,0,693.0,3192.0,-16.5,-22.5,0.0,0.0
52836,2019,1,1,0,500.0,5660.0,-24.5,-30.5,285.0,13.8899
52836,2019,1,1,0,400.0,7250.0,-36.3,-47.3,280.0,24.1787
52836,2019,1,1,0,300.0,9170.0,-51.9,-60.9,285.0,24.1787
52836,2019,1,1,0,263.0,10011.0,-57.5,-66.5,275.0,26.7509
52836,2019,1,1,0,250.0,10330.0,-57.7,-66.7,275.0,28.8086
52836,2019,1,1,0,202.0,11687.0,-56.0,-66.9,280.0,34.9819
52836,2019,1,1,0,200.0,11750.0,-55.9,-66.9,280.0,34.9819
52836,2019,1,1,0,150.0,13570.0,-57.7,-69.7,270.0,33.953
52836,2019,1,1,0,100.0,16100.0,-63.7,,275.0,33.953
52836,2019,1,1,0,96.1,16342.0,-64.3,,275.0,32.9242
52836,2019,1,1,0,70.0,18280.0,-61.9,,285.0,30.8664
52836,2019,1,1,0,50.0,20380.0,-59.9,,265.0,21.092
52836,2019,1,1,0,30.0,23520.0,-60.5,,265.0,12.861
52836,2019,1,1,0,20.0,26040.0,-58.1,,240.0,8.23104
