Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
59265,2019,1,1,0,1018.0,120.0,4.4,1.3,355.0,1.02888
59265,2019,1,1,0,1000.0,261.0,3.0,0.9,340.0,1.02888
59265,2019,1,1,0,925.0,888.0,1.0,-0.1,45.0,6.17328
59265,2019,1,1,0,850.0,1580.0,8.0,7.0,145.0,2.05776
59265,2019,1,1,0,700.0,3170.0,4.0,-6.0,235.0,8.74548
59265,2019,1,1,0,500.0,5830.0,-9.1,-46.1,255.0,20.0632
59265,2019,1,1,0,400.0,7530.0,-18.7,-52.7,255.0,27.7798
59265,2019,1,1,0,300.0,9620.0,-30.1,-59.1,265.0,42.1841
59265,2019,1,1,0,250.0,10900.0,-39.7,-65.7,245.0,43.7274
59265,2019,1,1,0,200.0,12380.0,-53.7,-74.7,225.0,45.7852
59265,2019,1,1,0,199.0,12411.0,-53.9,,225.0,45.7852
59265,2019,1,1,0,150.0,14180.0,-66.5,,255.0,43.7274
59265,2019,1,1,0,100.0,16560.0,-80.3,,255.0,28.8086
59265,2019,1,1,0,88.2,17268.0,-82.7,,250.0,26.7509
59265,2019,1,1,0,70.0,18580.0,-77.7,,260.0,22.1209
59265,2019,1,1,0,50.0,20550.0,-71.9,,245.0,10.8032
59265,2019,1,1,0,30.0,23640.0,-59.3,,290.0,5.1444
59265,2019,1,1,0,20.0,26200.0,-58.3,,275.0,4.11552
59265,2019,1,1,0,10.0,30620.0,-49.5,,,
