Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
52267,2019,1,1,0,924.0,941.0,-17.5,-20.2,90.0,2.05776
52267,2019,1,1,0,850.0,1569.0,-14.9,-16.7,260.0,2.05776
52267,2019,1,1,0,700.0,3040.0,-12.1,-16.0,280.0,14.9188
52267,2019,1,1,0,500.0,5530.0,-27.9,-30.1,285.0,24.1787
52267,2019,1,1,0,400.0,7100.0,-40.7,-49.7,285.0,27.7798
52267,2019,1,1,0,300.0,8990.0,-54.9,-61.9,285.0,32.9242
52267,2019,1,1,0,260.0,9893.0,-60.2,,285.0,33.953
52267,2019,1,1,0,251.0,10115.0,-61.5,,285.0,31.8953
52267,2019,1,1,0,250.0,10140.0,-61.5,,285.0,31.8953
52267,2019,1,1,0,200.0,11530.0,-57.3,,280.0,29.8375
52267,2019,1,1,0,150.0,13350.0,-57.7,,285.0,27.7798
52267,2019,1,1,0,100.0,15910.0,-59.7,,290.0,26.7509
52267,2019,1,1,0,70.0,18120.0,-62.5,,285.0,25.2076
52267,2019,1,1,0,50.0,20210.0,-60.5,,280.0,23.1498
52267,2019,1,1,0,30.0,23410.0,-59.9,,260.0,22.1209
52267,2019,1,1,0,20.0,25960.0,-56.7,,240.0,12.861
