Station_ID_C,Year,Mon,Day,Hour,pressure,height,temperature,dewpoint,direction,speed
51709,2019,1,1,0,869.0,1291.0,-12.1,-15.1,135.0,2.05776
51709,2019,1,1,0,857.0,1460.0,-8.1,-11.4,119.0,1.54332
51709,2019,1,1,0,850.0,1560.0,-8.3,-12.3,110.0,1.02888
51709,2019,1,1,0,829.0,1753.0,-9.1,-12.3,70.0,1.02888
51709,2019,1,1,0,802.0,2009.0,-10.2,-12.4,225.0,1.02888
51709,2019,1,1,0,800.0,2028.0,-10.3,-12.4,231.0,1.02888
51709,2019,1,1,0,779.0,2235.0,-5.1,-11.1,299.0,2.05776
51709,2019,1,1,0,774.0,2286.0,-4.3,-13.4,315.0,2.05776
51709,2019,1,1,0,763.0,2399.0,-2.5,-18.5,307.0,5.65884
51709,2019,1,1,0,747.0,2568.0,-0.8,-21.2,295.0,10.8032
51709,2019,1,1,0,738.0,2664.0,0.2,-22.8,293.0,9.77436
51709,2019,1,1,0,700.0,3085.0,-2.3,-25.3,285.0,4.11552
51709,2019,1,1,0,694.0,3151.0,-2.8,-25.7,285.0,3.08664
51709,2019,1,1,0,668.0,3442.0,-5.1,-27.4,275.0,3.08664
51709,2019,1,1,0,644.0,3721.0,-7.4,-29.1,310.0,5.1444
51709,2019,1,1,0,567.0,4691.0,-15.1,-34.9,265.0,6.17328
51709,2019,1,1,0,518.0,5380.0,-20.6,-39.1,255.0,9.77436
51709,2019,1,1,0,500.0,5650.0,-22.7,-40.7,260.0,11.8321
51709,2019,1,1,0,470.0,6101.0,-26.1,-43.1,260.0,18.0054
51709,2019,1,1,0,432.0,6706.0,-30.7,-41.7,265.0,16.9765
51709,2019,1,1,0,428.0,6772.0,-30.1,-33.8,266.0,16.9765
51709,2019,1,1,0,421.0,6889.0,-30.9,-34.1,267.0,16.4621
51709,2019,1,1,0,400.0,7250.0,-34.3,-38.3,270.0,15.9476
51709,2019,1,1,0,384.0,7525.0,-36.9,-40.9,275.0,15.9476
51709,2019,1,1,0,300.0,9190.0,-52.5,-56.7,265.0,21.092
51709,2019,1,1,0,273.0,9792.0,-57.9,-62.0,270.0,24.1787
51709,2019,1,1,0,250.0,10350.0,-55.9,-60.7,275.0,25.2076
51709,2019,1,1,0,200.0,11760.0,-57.5,-64.5,270.0,30.8664
51709,2019,1,1,0,197.0,11856.0,-57.3,-64.5,270.0,30.8664
51709,2019,1,1,0,167.0,12901.0,-55.3,-64.3,270.0,31.8953
51709,2019,1,1,0,159.0,13211.0,-56.2,-65.2,270.0,31.8953
51709,2019,1,1,0,150.0,13580.0,-57.3,-66.3,270.0,30.8664
51709,2019,1,1,0,135.0,14239.0,-59.4,,270.0,28.8086
51709,2019,1,1,0,120.0,14976.0,-61.7,,,
